group,content,url,valence,arousal,dominance,moral1,moral2,moral3
con,It's such a great feeling catching up with someone you haven't talked to in a second,https://twitter.com/a/status/802361562065412100,0.957854805,0.372330484,0.806487084,0.04384334,0.186799225,0.803220795
con,@XHNews no mention of if the poor Palestinian was brandishing a knife or gun,https://twitter.com/a/status/789233410430480384,0.389891461,0.802249157,0.121030976,0.042997232,0.981760286,0.374443103
con,"Guy at gas station just said ""is that a machine gun on your hood?"" Referring to my high lift jack 😂😂",https://twitter.com/a/status/741853475156295680,0.17919447,0.910691046,0.891314826,0.987201542,0.319752931,0.408221161
lib,My heart goes out to all affected by this senseless tragedy. Let love shine. #Orlando #ENOUGH #nomorehate https://t.co/zR9QmvfMES,https://twitter.com/a/status/742098744854908929,0.906419248,0.064649632,0.055599712,0.727489688,0.189345424,0.486657742
con,Texas firecracker goes BALLISTIC on Democrats in middle of their childish gun grab ‘sit-in’! - https://t.co/qJ0QUk1UGv,https://twitter.com/a/status/746013686872027136,0.737245245,0.275475875,0.328551358,0.264727445,0.336464684,0.628564465
con,More people die from auto accidents than gun violence a year. Shouldnt we be more focused on that? #MakeAmericaGreatAgain #Hillary4Prison,https://twitter.com/a/status/748254170591834112,0.176605761,0.65288219,0.576365718,0.226921958,0.420765557,0.450121072
lib,@Cuckerella It aint not fun when the rabbit got the gun Bish #whitetrashlivesmatter #trumptrash #evil,https://twitter.com/a/status/820075651663331328,0.512033814,0.37686236,0.196123947,0.463728405,0.038058053,0.466636028
lib,@erwinkl I thought it was good! Would have been better if Alaric was there though lol. I'm seriously ready for Sybil to die already though.,https://twitter.com/a/status/823174959765786625,0.992339108,0.293553554,0.449385848,0.581520225,0.720830471,0.054682416
lib,@soledadobrien congressional sit in and Dems are standing together #EndGunViolence #NoBillNoBreak,https://twitter.com/a/status/745822553948692480,0.779659464,0.827907492,0.139338297,0.352214936,0.590030101,0.536666231
lib,"Hey America, still think you don't have a gun problem? #RIPChristina #RIPChristinaGrimmie https://t.co/citqP7m7CR",https://twitter.com/a/status/741626248720318465,0.484658536,0.31413081,0.77384658,0.512966567,0.408571407,0.65521322
con,"The Olympics will have me feeling extremely patriotic these next two weeks!

USA! USA! USA! 🇺🇸🇺🇸🇺🇸 https://t.co/vrfQ2kz7Q0",https://twitter.com/a/status/762744325037973504,0.186650325,0.694258049,0.385862455,0.600395529,0.829311299,0.27435441
lib,@ChrisMurphyCT You can do this. We can all do this. Keep going &amp; never stop. We fellow #Democrats have your back. #Enough #EnoughGunViolence,https://twitter.com/a/status/743444164897968128,0.020423871,0.189047753,0.41729508,0.022112644,0.504616294,0.750640542
con,@TartanTaterTot unless it is secured with metal detectors that is really how useless a gun free Zone is.,https://twitter.com/a/status/817491172234956801,0.493943131,0.926682264,0.597690599,0.420213287,0.25650203,0.035521101
lib,Terrorists are taking advantage of the loopholes in our gun laws. Here's how we stop them: https://t.co/A8HWPRG2FW via @HillaryClinton,https://twitter.com/a/status/748104751481524224,0.783425863,0.392558607,0.370154396,0.003509532,0.125936472,0.733145721
lib,.@SenBennetCo Thank you for taking action to end gun violence. Keep working to change this picture. https://t.co/Fn77kvMpDT via @Everytown,https://twitter.com/a/status/743508784849399808,0.167330451,0.921836627,0.427242373,0.400734537,0.391279795,0.648400673
con,WikiLeaks Bombshell: Hillary plans to Implement Gun Control via Executive Order https://t.co/gW93jSQem1,https://twitter.com/a/status/785159619387723776,0.657355677,0.499848298,0.647113422,0.516307675,0.274555462,0.812461685
con,"No matter who you vote for, please go do your civic duty that many men and women fought and died for. Vote your heart. Vote your conscious.",https://twitter.com/a/status/795724255816196096,0.06124238,0.399470865,0.030447688,0.230608801,0.852381476,0.729684104
lib,Learning about gun violence by making gifs with data from #gunviolencearchive  1308 gun deaths in the last 32 days… https://t.co/1uguJlFDWk,https://twitter.com/a/status/800140408714129413,0.793879917,0.632522155,0.57036485,0.76708045,0.2119336,0.19057929
con,"@pnd18635 yeah, I know, but something had to change, changing who calling plays mid season won't fly, next guy should have full control",https://twitter.com/a/status/819436462328446976,0.606508261,0.763004013,0.082991756,0.033357506,0.443988804,0.372285828
lib,@donlemon I wish u wld talk abt all the recent victims of gun violence at the hands of police!  None of this is right🙏🏼,https://twitter.com/a/status/751285399503278080,0.296071629,0.905269814,0.125291972,0.471243816,0.314961363,0.733448069
lib,The Senate is like a sociopathic boyfriend you can't break up with. #disarmhate https://t.co/BFORcZNMAl,https://twitter.com/a/status/745036799001538561,0.998336838,0.860199543,0.940434222,0.277350098,0.412073684,0.104371434
con,CJ interview means every page and line of the LIVE constitution ought to be second name familiar.#theinterview #SearchforCJ @citizentvkenya,https://twitter.com/a/status/771641703031721984,0.711079196,0.256902199,0.544358373,0.150354052,0.483846994,0.365066014
con,@billmaher I do believe some of the Rs believe Trump is the second coming.,https://twitter.com/a/status/813141152987693056,0.593294719,0.001598167,0.112236382,0.143660382,0.444683175,0.401913425
lib,.@SenatorBoxer What will it take to get Congress to pass meaningful gun reforms to #EndGunViolence?,https://twitter.com/a/status/743849674965057536,0.5385458,0.790337501,0.502531006,0.114085993,0.027106661,0.105376383
lib,This is unacceptable @HouseFloor @SenateFloor @congressdotgov #DoYourJob  #NoBillNoBreak  https://t.co/7mDr72DrO4,https://twitter.com/a/status/755092048584122368,0.577525062,0.221973694,0.109969447,0.00712256,0.146794508,0.720744871
con,@KFCBarstool gun control won't stop this. Do your homework before sending a tweet.,https://twitter.com/a/status/742009690079387648,0.441843665,0.479444776,0.357151797,0.700658938,0.708262083,0.441227558
con,"Good to be here at the top of Mt. Victoria , the highest mountain in Chin state and the second highest in Myanmar.",https://twitter.com/a/status/743126765048975360,0.385538232,0.364692011,0.730681079,0.823572663,0.802514329,0.713743971
con,"@FrankArmy every one of these mass shootings have been in ""gun free"" zones. Eliminate gun free zones so the good guys are armed",https://twitter.com/a/status/742348650945224704,0.839512402,0.201771408,0.101467935,0.641029668,0.390204786,0.381099454
lib,.@SenSchumer What will it take to get Congress to pass meaningful gun reforms to #EndGunViolence?,https://twitter.com/a/status/743561704018149376,0.695732031,0.504365089,0.123831366,0.579867434,0.780212256,0.066944114
con,@MittsTeresa He is just adorable! I wish I had grandkids! My son is 22 and my daughter is 24 and they aren't ready for children.  But I am!!,https://twitter.com/a/status/745117278740439041,0.842743085,0.921722126,0.351354473,0.224467375,0.161706682,0.6193236
lib,"Think about #Kashmir just being a human, ok not as #Pakistani nor as #Muslim
#shame #UNO #shame #india",https://twitter.com/a/status/807176737343832064,0.282518577,0.458018234,0.759758618,0.374457252,0.029862575,0.5204083
lib,All animals are equal but some animals are more equal than others  (George Orwell). Control and more control #Libya #Benghazi #Tripoli,https://twitter.com/a/status/825393706438111233,0.903174567,0.030760151,0.894298068,0.803953258,0.119132247,0.415659052
lib,@StephenKing Right? I've managed to properly use opiods for 20yrs. Now I need ID a new script every other month. But guns at Walmart are ok.,https://twitter.com/a/status/746675579026554881,0.193539831,0.688137401,0.746281134,0.231834819,0.839810741,0.179361087
lib,Powerful moment as leaders of @LGBTEqCaucus read names of 49 victims of #OrlandoShooting #DisarmHate https://t.co/RLl30y5cqn,https://twitter.com/a/status/753002618579025920,0.126829985,0.403941409,0.432380714,0.386543445,0.642568399,0.616865932
lib,.@MarkWarner What will it take to get Congress to pass meaningful gun reforms to #EndGunViolence?,https://twitter.com/a/status/742731145402560512,0.299609545,0.226642251,0.045098964,0.545746144,0.290114597,0.90455308
lib,@RepBobGibbs What will it take to get Congress to pass meaningful gun reforms to #EndGunViolence?,https://twitter.com/a/status/743075208295288832,0.39150204,0.37145407,0.020658503,0.366110473,0.165303042,0.397379688
lib,.@SenatorIsakson What will it take to get Congress to pass meaningful gun reforms to #EndGunViolence?,https://twitter.com/a/status/742901535663738880,0.237137244,0.963401232,0.734351842,0.324389458,0.0571024,0.619330344
lib,Time to make a decision.... Keep going or just be done and cut losses! I will not play second to certain people ever!,https://twitter.com/a/status/760216017989545984,0.669825005,0.010137808,0.699070123,0.623559714,0.158962485,0.423240715
con,Being replaced sucks so bad it's like you're there one second and then the next second your nothing,https://twitter.com/a/status/737861194711740416,0.003361508,0.554294583,0.658192142,0.389979964,0.700195229,0.627654233
lib,@DaveReichert What will it take to get Congress to pass meaningful gun reforms to #EndGunViolence?,https://twitter.com/a/status/742832467829129220,0.141886131,0.263735263,0.908134059,0.65380307,0.692985624,0.171326582
lib,"Can't believe I am gonna miss University Challenge and Only Connect tonight, this day gets worse by the second",https://twitter.com/a/status/800758860432756737,0.498117388,0.732005157,0.57585293,0.793450804,0.167101929,0.830867368
con,@DarrellCastle created a poll that is completely unbiased https://t.co/eMLhVry0vm take a second to vote no matter who you support,https://twitter.com/a/status/768166565527236608,0.474297896,0.013280995,0.364912218,0.177091492,0.351670765,0.854826071
lib,"""I think there are two options,"" she said. ""To give up, or become stronger. I chose the second one."" #loveyouIvetlalovacollio",https://twitter.com/a/status/788365381773557764,0.774976634,0.084463423,0.870419944,0.51360526,0.562343718,0.404975822
lib,Note to self: don't try to land in ATL at 3 p.m. in the summer. Second diversion experience this month. https://t.co/1KZpLwP8eO,https://twitter.com/a/status/750399493191991296,0.811832779,0.25801889,0.408764896,0.206738875,0.673019878,0.028794312
lib,I love hearing talk of investments to address gun violence in our city! It is the only way!,https://twitter.com/a/status/794240027819581441,0.210048719,0.058385044,0.23401428,0.229764021,0.495747105,0.702162041
con,@piersmorgan you are wrong on this @Telv1s there is no point complaining about the gun situation a few days after as people sadly forget,https://twitter.com/a/status/741975712815583236,0.866411128,0.408099284,0.388719148,0.336009791,0.633248929,0.87677179
con,OKTFP 2    Oklah 0 [Top 2nd] [0 Out] [1 balls] [1 strikes] ... Man on second [P: Karleigh Bell] [B: Darsi Woolard],https://twitter.com/a/status/746756754193555456,0.1424829,0.211535371,0.371099999,0.839991717,0.841692166,0.678144182
con,Charlotte * Alert 2 * Airport- Jet Blue Flight with 54 souls on board with nose gear issue. Units standing by.,https://twitter.com/a/status/827156661773168641,0.910978213,0.358277519,0.256232493,0.421247963,0.857348222,0.384444887
lib,@danisnotonfire yes yes yes yes yes yes yes yes yes yes yes,https://twitter.com/a/status/763422851517018112,0.805199535,0.586966015,0.886387008,0.165272674,0.886288137,0.576608386
lib,"David Petraeus, Mark Kelly launch gun control group @CNNPolitics https://t.co/2kLC1IrgtM",https://twitter.com/a/status/759766023729917956,0.199820684,0.586178302,0.203763697,0.038017094,0.69207711,0.025033438
lib,Me preguntaron si era bi 🤔👭👫let me think about it for a second,https://twitter.com/a/status/774884732538593280,0.393011597,0.769939355,0.440461547,0.254637311,0.423824519,0.06497867
con,Don't get me wrong I love @Beyonce but are we ever going to give @chrisbrown a second chance?,https://twitter.com/a/status/747268944944238592,0.972789004,0.53414098,0.67806527,0.16963798,0.25120313,0.156995574
lib,shoutout to daniel for agreeing to watch love actually with me while i quote the whole thing/ sob uncontrollably for the second year running,https://twitter.com/a/status/804098623118200834,0.72496242,0.666322682,0.880997456,0.192729593,0.656027239,0.371336
con,"@mundyspeaks @FoxNews So confused, how does this happen in a gun free Zone? Criminals don't obey? SHOCKED!",https://twitter.com/a/status/816103145214447616,0.036881508,0.090982447,0.707108032,0.299076851,0.196278555,0.595453447
lib,Speak @repjohnlewis  speak! #holdthefloor #NoBillNoBreak https://t.co/RJj3hEpuSo,https://twitter.com/a/status/745712529498726400,0.187628059,0.175661422,0.311822419,0.111422986,0.845548342,0.309418048
lib,MAN what a news day. My head is spinning. #beckywiththebadgrades #nobillnobreak #EUref #FreddieGray #immigrationreform,https://twitter.com/a/status/746131773789089793,0.357366118,0.478838184,0.595738257,0.297702523,0.24637034,0.28084673
lib,Please support lifting the ban on gun violence research @SenatorSessions via @314action #lifttheban,https://twitter.com/a/status/809417151123701761,0.385829268,0.734026647,0.144653472,0.322694104,0.967024285,0.97117362
lib,Bottom of the 6th and Mississippi Braves pitcher Patrick Weigel has just given up his second hit. @BlueWahoosBBall trail 5-0,https://twitter.com/a/status/774053458102087685,0.980643237,0.856696648,0.687390249,0.628273012,0.749690814,0.158669582
